article_id,title,url,canonical_url,publisher_domain,publisher_id,publisher_group_id,source_system,first_seen_at,published_at,timestamp_confidence,language,publisher_country,description,category,vietnam_relevance,duplicate_family_id,branch,collection_mode,raw_payload_ref
3b6d7bbcde7b6515,"Không nghỉ lễ, công nhân tăng tốc thi công trên công trường Vành đai 4",https://vietnamnet.vn/khong-nghi-le-cong-nhan-tang-toc-thi-cong-tren-cong-truong-vanh-dai-4-2551010.html,https://vietnamnet.vn/khong-nghi-le-cong-nhan-tang-toc-thi-cong-tren-cong-truong-vanh-dai-4-2551010.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T23:45:00Z,publisher_reported,vi,VN,"Trong dịp nghỉ lễ Quốc khánh 2/9, công trường dự án thành phần 1-2 đường Vành đai 4 qua địa phận TP Đồng Nai vẫn duy trì hoạt động. Nhiều công nhân và máy móc tăng tốc thi công để kịp tiến độ của dự án trọng điểm.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=2b636f44e43934c1ba7475d3d122f7ac55b38c698573e43cfa463971cee7e2ed
ab315ad8cec48b58,"Cháy chợ lúc nửa đêm, 16 ki-ốt bị thiêu rụi hoàn toàn",https://vietnamnet.vn/chay-cho-luc-nua-dem-16-ki-ot-bi-thieu-rui-hoan-toan-2551081.html,https://vietnamnet.vn/chay-cho-luc-nua-dem-16-ki-ot-bi-thieu-rui-hoan-toan-2551081.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-01T02:14:56Z,publisher_reported,vi,VN,"Một vụ cháy chợ vừa xảy ra tại xã Đắk Sắk (Lâm Đồng) khiến 16 ki-ốt bị thiêu rụi hoàn toàn, ước tính thiệt hại khoảng 4 tỷ đồng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=4661684e5bfab30b5232b53a88d1b1fcd100b129a360a56e03b02475ef652f89
2083aeefa2f4c287,Phía sau lời mời đứng tên công ty: Nguy cơ thành mắt xích của doanh nghiệp &apos;ma&apos;,https://vietnamnet.vn/phia-sau-loi-moi-dung-ten-cong-ty-nguy-co-thanh-mat-xich-cua-doanh-nghiep-ma-2550704.html,https://vietnamnet.vn/phia-sau-loi-moi-dung-ten-cong-ty-nguy-co-thanh-mat-xich-cua-doanh-nghiep-ma-2550704.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T09:00:00Z,publisher_reported,vi,VN,"Những lời mời “đứng tên giám đốc, không cần làm gì vẫn có tiền” hay “cho mượn CCCD mở công ty” có thể khiến người nhận lời trở thành mắt xích trong đường dây vi phạm pháp luật.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=c69c16a1ca020ebbc2f70f07166e9d9e837ae228395df6fdeae4e9cfe4543fcd
a5950dda08a3189a,"Nam sinh 15 tuổi ở Hà Nội mất liên lạc, mẹ nhắn nhủ: &apos;Con ở đâu, hãy sớm về nhà&apos;",https://vietnamnet.vn/nam-sinh-15-tuoi-o-ha-noi-mat-lien-lac-me-nhan-nhu-con-o-dau-hay-som-ve-nha-2551094.html,https://vietnamnet.vn/nam-sinh-15-tuoi-o-ha-noi-mat-lien-lac-me-nhan-nhu-con-o-dau-hay-som-ve-nha-2551094.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-20T05:40:37Z,publisher_reported,vi,VN,"Nam sinh 15 tuổi ở Hà Nội mất liên lạc 5 ngày sau mâu thuẫn với gia đình. Người mẹ nghẹn ngào nhắn nhủ: “Con ở đâu, hãy sớm về nhà”.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=8d7cc57cf67a9430e89761f93ef0419732af90f9d2370a8d8cdd2f18f91280cd
6e5c7bee7c4ec33e,"Xe khách chở 33 người mất lái lật nghiêng bên đường, 1 người tử vong",https://vietnamnet.vn/xe-khach-cho-33-nguoi-mat-lai-lat-nghieng-ben-duong-1-nguoi-tu-vong-2550939.html,https://vietnamnet.vn/xe-khach-cho-33-nguoi-mat-lai-lat-nghieng-ben-duong-1-nguoi-tu-vong-2550939.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T02:04:35Z,publisher_reported,vi,VN,"Đang lưu thông trên đường tránh QL14, đoạn qua phường Hội Phú (Gia Lai), xe khách giường nằm chở 33 người bất ngờ lật nghiêng bên đường, khiến 1 người tử vong, 2 người bị thương nặng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=d2124af35d7021ed35806724f6fd2c86aa5ecd041aff92b8400fa8fa3486a0fb
42106aeb86c419c3,Nam thanh niên kể phút kinh hoàng khi ô tô chở 33 người lật nghiêng trong đêm,https://vietnamnet.vn/nam-thanh-nien-ke-phut-kinh-hoang-khi-o-to-cho-33-nguoi-lat-nghieng-trong-dem-2550972.html,https://vietnamnet.vn/nam-thanh-nien-ke-phut-kinh-hoang-khi-o-to-cho-33-nguoi-lat-nghieng-trong-dem-2550972.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-19T15:06:23Z,publisher_reported,vi,VN,"Dù không bị thương nặng như những trường hợp khác, anh Phạm Ngọc Quốc Lên (Gia Lai) vẫn chưa hết bàng hoàng khi nhớ lại khoảnh khắc chiếc xe khách rung lắc rồi bất ngờ lật nghiêng bên đường.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=e4648b3cc0b78c7468d4ceaaad1d8d499113e1a2e50924c388723c1e5d094151
12d4791d8f380ea3,"Bầu trời Ninh Bình xuất hiện cảnh tượng hiếm thấy, kéo dài 30 phút",https://vietnamnet.vn/bau-troi-ninh-binh-xuat-hien-canh-tuong-hiem-thay-keo-dai-30-phut-2550866.html,https://vietnamnet.vn/bau-troi-ninh-binh-xuat-hien-canh-tuong-hiem-thay-keo-dai-30-phut-2550866.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-30T15:04:13Z,publisher_reported,vi,VN,"Một đám mây đen lớn, có hình dạng xoáy ốc, xuất hiện trên vùng biển xã Hải Thịnh (Ninh Bình) vào chiều 30/8, kèm theo gió mạnh, thu hút sự chú ý của người dân.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=b1b923e657b63f1dd455bce686d132d1f0e02ed232730e94555f9861d26840fc
4598d0d101b401e2,"Sắc đỏ phủ kín phố phường, người dân rộn ràng đón Quốc khánh 2/9",https://vietnamnet.vn/sac-do-phu-kin-pho-phuong-tphcm-nguoi-dan-ron-rang-don-quoc-khanh-2-9-2550840.html,https://vietnamnet.vn/sac-do-phu-kin-pho-phuong-tphcm-nguoi-dan-ron-rang-don-quoc-khanh-2-9-2550840.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-08-31T00:17:39Z,publisher_reported,vi,VN,"Nhiều tuyến đường, khu dân cư ở TPHCM được trang hoàng rực rỡ cờ đỏ sao vàng, băng rôn, khẩu hiệu chào mừng 81 năm Cách mạng Tháng Tám và Quốc khánh 2/9.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=422102fa0abc7edb05431178452a9510dc0fb286983351fdb8228bf94d3864dc
623665a26c8eb4c2,"9 YouTuber, TikToker lần lượt bị khởi tố trong tháng 8",https://vietnamnet.vn/9-youtuber-tiktoker-lan-luot-bi-khoi-to-trong-thang-8-2548552.html,https://vietnamnet.vn/9-youtuber-tiktoker-lan-luot-bi-khoi-to-trong-thang-8-2548552.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-19T15:07:54Z,publisher_reported,vi,VN,"Bùi Xuân Huấn, Lê Văn Phú, Nguyễn Văn Hợi, Trần Đình Tiệp, Nguyễn Văn Thùy, Phạm Tuấn, Hồ Văn Khoa, Nguyễn Thị Hương và Vũ Hoàng Hải lần lượt bị khởi tố trong các vụ án khác nhau.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=10351e09267a12eb42c6da3cb28d770ac94dfde80bb1beaba9b9e88eb77cc7c0
403f800dd001063a,Toàn cảnh tuyến đường ven biển hơn 4.600 tỷ đồng qua tỉnh Nghệ An,https://vietnamnet.vn/toan-canh-tuyen-duong-ven-bien-hon-4-600-ty-dong-qua-tinh-nghe-an-2544504.html,https://vietnamnet.vn/toan-canh-tuyen-duong-ven-bien-hon-4-600-ty-dong-qua-tinh-nghe-an-2544504.html,vietnamnet.vn,vietnamnet,,rss,2026-09-20T16:13:59Z,2026-09-19T15:08:10Z,publisher_reported,vi,VN,"Với tổng vốn đầu tư hơn 4.600 tỷ đồng, tuyến đường ven biển qua Nghệ An đã cơ bản hoàn thành, tạo nên cung đường tuyệt đẹp ôm sát biển, đồng thời tạo động lực bứt phá kinh tế - xã hội cho toàn vùng.",,True,,domestic,prospective,data/raw/vietnamese/vietnamese_raw_payloads.jsonl#raw_record_id=7d5d9335e6307c4498e1c0c5273dfe63d2555e3849e2a449cb4bc9d3a36dca77
